Instance,Model,Solved
TA,./results/models/TA/2-2/TA-2-2-1955-partial.pth,42
TA,./results/models/TA/2-2/TA-2-2-1025-partial.pth,42
TA,./results/models/TA/2-2/TA-2-2-1950-partial.pth,42
TA,./results/models/TA/2-2/TA-2-2-1005-partial.pth,42
TA,./results/models/TA/2-2/TA-2-2-1585-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1900-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1885-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1310-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1300-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1860-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1880-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1590-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1905-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1595-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1895-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1600-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1315-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1290-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1890-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1835-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1295-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1840-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1390-partial.pth,43
TA,./results/models/TA/2-2/TA-2-2-1215-partial.pth,44
TA,./results/models/TA/2-2/TA-2-2-1635-partial.pth,44
TA,./results/models/TA/2-2/TA-2-2-1195-partial.pth,44
TA,./results/models/TA/2-2/TA-2-2-1205-partial.pth,44
TA,./results/models/TA/2-2/TA-2-2-1210-partial.pth,44
TA,./results/models/TA/2-2/TA-2-2-2310-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3025-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1650-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2790-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2575-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2865-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2630-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1425-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2160-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3215-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1820-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3195-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2645-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3270-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1500-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2520-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1175-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2490-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2115-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2410-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2340-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1225-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3165-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3250-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2330-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2450-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1605-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2495-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2210-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2735-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2335-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2585-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2715-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2740-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2070-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2845-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2195-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2580-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1990-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2620-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3075-partial.pth,45
