Instance,Model,Solved
DP,./results/models/DP/ERL/DP-2-2-7555-partial.pth,56
DP,./results/models/DP/ERL/DP-2-2-4080-partial.pth,56
DP,./results/models/DP/ERL/DP-2-2-3155-partial.pth,56
DP,./results/models/DP/ERL/DP-2-2-3290-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-3295-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-8770-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-6870-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-6115-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-7155-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-9265-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-6890-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-3330-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-6425-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-4060-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-4130-partial.pth,57
DP,./results/models/DP/ERL/DP-2-2-7595-partial.pth,58
DP,./results/models/DP/ERL/DP-2-2-7470-partial.pth,58
DP,./results/models/DP/ERL/DP-2-2-3730-partial.pth,58
DP,./results/models/DP/ERL/DP-2-2-5535-partial.pth,58
DP,./results/models/DP/ERL/DP-2-2-6295-partial.pth,58
DP,./results/models/DP/ERL/DP-2-2-7640-partial.pth,58
DP,./results/models/DP/ERL/DP-2-2-6300-partial.pth,59
DP,./results/models/DP/ERL/DP-2-2-6240-partial.pth,59
DP,./results/models/DP/ERL/DP-2-2-6835-partial.pth,59
DP,./results/models/DP/ERL/DP-2-2-8265-partial.pth,59
DP,./results/models/DP/ERL/DP-2-2-5495-partial.pth,59
DP,./results/models/DP/ERL/DP-2-2-4850-partial.pth,59
DP,./results/models/DP/ERL/DP-2-2-8220-partial.pth,60
DP,./results/models/DP/ERL/DP-2-2-4880-partial.pth,60
DP,./results/models/DP/ERL/DP-2-2-6945-partial.pth,60
DP,./results/models/DP/ERL/DP-2-2-3130-partial.pth,60
DP,./results/models/DP/ERL/DP-2-2-50-partial.pth,60
DP,./results/models/DP/ERL/DP-2-2-4580-partial.pth,60
DP,./results/models/DP/ERL/DP-2-2-8200-partial.pth,60
DP,./results/models/DP/ERL/DP-2-2-7160-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-6740-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-5975-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-5320-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-3170-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-7505-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-6955-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-3055-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-3455-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-7645-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-3135-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-7120-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-3025-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-7560-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-8245-partial.pth,61
DP,./results/models/DP/ERL/DP-2-2-4810-partial.pth,62
DP,./results/models/DP/ERL/DP-2-2-5400-partial.pth,62
DP,./results/models/DP/ERL/DP-2-2-6760-partial.pth,62
DP,./results/models/DP/ERL/DP-2-2-5370-partial.pth,62
DP,./results/models/DP/ERL/DP-2-2-6365-partial.pth,62
DP,./results/models/DP/ERL/DP-2-2-4830-partial.pth,62
DP,./results/models/DP/ERL/DP-2-2-6900-partial.pth,62
DP,./results/models/DP/ERL/DP-2-2-2995-partial.pth,62
DP,./results/models/DP/ERL/DP-2-2-6995-partial.pth,63
DP,./results/models/DP/ERL/DP-2-2-4715-partial.pth,63
DP,./results/models/DP/ERL/DP-2-2-6755-partial.pth,63
DP,./results/models/DP/ERL/DP-2-2-3740-partial.pth,63
DP,./results/models/DP/ERL/DP-2-2-4670-partial.pth,64
DP,./results/models/DP/ERL/DP-2-2-4665-partial.pth,64
DP,./results/models/DP/ERL/DP-2-2-5305-partial.pth,64
DP,./results/models/DP/ERL/DP-2-2-4570-partial.pth,64
DP,./results/models/DP/ERL/DP-2-2-6975-partial.pth,64
DP,./results/models/DP/ERL/DP-2-2-4705-partial.pth,64
DP,./results/models/DP/ERL/DP-2-2-4600-partial.pth,64
DP,./results/models/DP/ERL/DP-2-2-5390-partial.pth,64
DP,./results/models/DP/ERL/DP-2-2-4855-partial.pth,65
DP,./results/models/DP/ERL/DP-2-2-6015-partial.pth,65
DP,./results/models/DP/ERL/DP-2-2-7420-partial.pth,65
DP,./results/models/DP/ERL/DP-2-2-5480-partial.pth,65
DP,./results/models/DP/ERL/DP-2-2-3795-partial.pth,65
DP,./results/models/DP/ERL/DP-2-2-6730-partial.pth,66
DP,./results/models/DP/ERL/DP-2-2-100-partial.pth,67
DP,./results/models/DP/ERL/DP-2-2-180-partial.pth,75
DP,./results/models/DP/ERL/DP-2-2-165-partial.pth,75
DP,./results/models/DP/ERL/DP-2-2-200-partial.pth,75
DP,./results/models/DP/ERL/DP-2-2-3015-partial.pth,75
DP,./results/models/DP/ERL/DP-2-2-2935-partial.pth,84
DP,./results/models/DP/ERL/DP-2-2-2930-partial.pth,84
DP,./results/models/DP/ERL/DP-2-2-2965-partial.pth,105
