Instance,Model,Solved
DP,./results/models/DP/Adam-ERL/DP-2-2-8295-partial.pth,56
DP,./results/models/DP/Adam-ERL/DP-2-2-7200-partial.pth,56
DP,./results/models/DP/Adam-ERL/DP-2-2-6870-partial.pth,56
DP,./results/models/DP/Adam-ERL/DP-2-2-7795-partial.pth,57
DP,./results/models/DP/Adam-ERL/DP-2-2-7510-partial.pth,57
DP,./results/models/DP/Adam-ERL/DP-2-2-8180-partial.pth,57
DP,./results/models/DP/Adam-ERL/DP-2-2-8095-partial.pth,57
DP,./results/models/DP/Adam-ERL/DP-2-2-5270-partial.pth,58
DP,./results/models/DP/Adam-ERL/DP-2-2-6880-partial.pth,58
DP,./results/models/DP/Adam-ERL/DP-2-2-8440-partial.pth,58
DP,./results/models/DP/Adam-ERL/DP-2-2-5350-partial.pth,58
DP,./results/models/DP/Adam-ERL/DP-2-2-3655-partial.pth,59
DP,./results/models/DP/Adam-ERL/DP-2-2-6420-partial.pth,59
DP,./results/models/DP/Adam-ERL/DP-2-2-3615-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-4615-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-5050-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-4305-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-4245-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-4505-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-5890-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-7695-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-6550-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-5340-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-3975-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-4550-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-7120-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-4170-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-3925-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-8195-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-8235-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-4635-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-5330-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-3890-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-8360-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-4285-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-8685-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-4260-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-7400-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-3880-partial.pth,60
DP,./results/models/DP/Adam-ERL/DP-2-2-6905-partial.pth,61
DP,./results/models/DP/Adam-ERL/DP-2-2-3990-partial.pth,61
DP,./results/models/DP/Adam-ERL/DP-2-2-6675-partial.pth,61
DP,./results/models/DP/Adam-ERL/DP-2-2-8280-partial.pth,61
DP,./results/models/DP/Adam-ERL/DP-2-2-6050-partial.pth,61
DP,./results/models/DP/Adam-ERL/DP-2-2-5985-partial.pth,61
DP,./results/models/DP/Adam-ERL/DP-2-2-7930-partial.pth,61
DP,./results/models/DP/Adam-ERL/DP-2-2-5955-partial.pth,61
DP,./results/models/DP/Adam-ERL/DP-2-2-6810-partial.pth,62
DP,./results/models/DP/Adam-ERL/DP-2-2-8300-partial.pth,62
DP,./results/models/DP/Adam-ERL/DP-2-2-6345-partial.pth,62
DP,./results/models/DP/Adam-ERL/DP-2-2-4210-partial.pth,62
DP,./results/models/DP/Adam-ERL/DP-2-2-6570-partial.pth,62
DP,./results/models/DP/Adam-ERL/DP-2-2-6120-partial.pth,62
DP,./results/models/DP/Adam-ERL/DP-2-2-7920-partial.pth,62
DP,./results/models/DP/Adam-ERL/DP-2-2-6825-partial.pth,62
DP,./results/models/DP/Adam-ERL/DP-2-2-4145-partial.pth,62
DP,./results/models/DP/Adam-ERL/DP-2-2-4655-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-6125-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-7080-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-7345-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-5710-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-7350-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-6205-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-4610-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-6130-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-6115-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-5690-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-6470-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-4525-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-5250-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-6355-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-6010-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-8550-partial.pth,63
DP,./results/models/DP/Adam-ERL/DP-2-2-8580-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-6565-partial.pth,64
