Instance,N,K,Transitions,States,Time(ms),Failed,Features Vectors
TL,2,11,12,11,18.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,12,12,11,16.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,13,12,11,16.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,14,12,11,14.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,15,12,11,13.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,3,2,99,81,242.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 29364738, 63181314, 32515080, 12587522, 12587266, 25694722, 54001796, 32506000, 15728784, 63443202, 63443458, 59249154, 29364290, 63443010, 42471490, 63180866, 59248706, 25694274, 12587074}"
TL,3,3,161,128,477.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 29888770, 32515080, 29364738, 15736961, 54001796, 20447364, 20455553, 20456456, 3678337, 32506000, 15728784, 63181058, 59249154, 42471938, 63181314, 12587522, 63443458, 25694722, 29364290, 63180866, 29364802, 59248706, 12587074, 25694274, 42471490}"
TL,3,4,35,29,63.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 63180866, 32515080, 63181314, 42471938, 29364738, 20447364, 12587074, 25694274, 32506000}"
TL,3,5,37,32,48.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 63180866, 59248706, 46403650, 32515080, 63181314, 42471938, 15728784, 29364738}"
TL,3,6,147,122,686.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 12587522, 32514177, 54001796, 37232769, 20447364, 3678337, 32506000, 15728784, 63181058, 59248898, 63181314, 59249154, 63443458, 29364290, 63180866, 59248706, 63443010, 42471490}"
