Instance,N,K,Name,Transitions,States,Time(ms),Failed,Method
DP,10,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5582,1481,465436,False,IERL
DP,10,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5601,1500,439156,False,IERL
DP,10,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5620,1519,390812,False,IERL
DP,10,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5639,1538,371215,False,IERL
DP,10,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5658,1557,397629,False,IERL
DP,10,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5677,1576,457098,False,IERL
DP,10,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5696,1595,423912,False,IERL
DP,10,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5715,1614,472635,False,IERL
DP,10,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5734,1633,470699,False,IERL
DP,10,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5753,1652,498043,False,IERL
DP,10,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,5772,1671,390121,False,IERL
DP,11,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,1954,791405,True,IERL
DP,11,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,11,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,12,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,13,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,14,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
