Instance,N,K,Name,Transitions,States,Time(ms),Failed,Method
TA,7,12,./results/models/TA/3-3/TA-3-3-400-partial.pth,8310,6394,2469390,False,3-3
TA,7,13,./results/models/TA/3-3/TA-3-3-400-partial.pth,8777,6712,2597174,False,3-3
TA,7,14,./results/models/TA/3-3/TA-3-3-400-partial.pth,9161,6966,2749076,False,3-3
TA,7,15,./results/models/TA/3-3/TA-3-3-400-partial.pth,10135,7695,3479775,False,3-3
TA,8,2,./results/models/TA/3-3/TA-3-3-400-partial.pth,9561,8274,8838693,False,3-3
TA,8,3,./results/models/TA/3-3/TA-3-3-400-partial.pth,10610,9013,9564748,False,3-3
TA,8,4,./results/models/TA/3-3/TA-3-3-400-partial.pth,10939,9165,9036173,False,3-3
TA,8,5,./results/models/TA/3-3/TA-3-3-400-partial.pth,12027,9946,9788239,False,3-3
TA,8,6,./results/models/TA/3-3/TA-3-3-400-partial.pth,13434,11001,11381201,False,3-3
TA,8,7,./results/models/TA/3-3/TA-3-3-400-partial.pth,13595,10995,10413859,False,3-3
TA,8,8,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,12055,11717989,True,3-3
TA,8,9,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,8,10,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,8,11,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,8,12,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,8,13,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,8,14,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,8,15,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,2,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,13146,25025970,True,3-3
TA,9,3,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,4,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,5,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,6,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,7,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,8,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,9,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,10,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,11,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,12,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,13,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,14,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,9,15,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,2,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,3,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,4,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,5,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,6,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,7,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,8,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,9,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,10,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,11,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,12,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,13,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,14,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,10,15,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,2,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,3,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,4,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,5,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,6,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,7,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,8,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,9,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,10,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,11,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,12,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,13,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,14,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,11,15,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,2,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,3,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,4,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,5,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,6,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,7,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,8,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,9,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,10,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,11,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,12,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,13,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,14,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,12,15,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,2,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,3,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,4,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,5,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,6,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,7,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,8,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,9,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,10,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,11,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,12,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,13,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,14,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,13,15,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,2,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,3,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,4,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,5,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,6,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,7,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,8,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,9,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,10,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,11,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,12,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,13,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,14,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,14,15,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,2,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,3,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,4,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,5,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,6,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,7,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,8,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,9,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,10,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,11,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,12,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,13,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,14,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,15,15,./results/models/TA/3-3/TA-3-3-400-partial.pth,15001,15001,9999,True,3-3
TA,2,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,2,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,3,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,4,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,5,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,6,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,6,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,6,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,6,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,,,,,kCL
TA,6,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,12544,6803,15561366,False,kCL
TA,6,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,13268,7214,15510607,False,kCL
TA,6,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,13417,7313,15508196,False,kCL
TA,6,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,13857,7604,16250221,False,kCL
TA,6,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,14112,7753,16405411,False,kCL
TA,6,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,14212,7837,16460614,False,kCL
TA,6,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,14619,8044,17429472,False,kCL
TA,6,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,14502,8039,16479571,False,kCL
TA,6,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,8326,17217020,True,kCL
TA,6,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,8060,26890058,True,kCL
TA,7,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,7,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,8,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,9,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,10,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,11,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,12,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,7,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,8,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,9,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,10,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,11,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,12,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,13,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,14,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,13,15,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,14,2,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,14,3,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,14,4,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,14,5,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
TA,14,6,./results/models/TA/kCL/TA-2-2-2400-partial.pth,15001,15001,9999,True,kCL
