Instance,N,K,Transitions,States,Time(ms),Failed,Features Vectors
AT,10,2,5001,5002,3504978.0,True,"{2080383104, 2080907268, 2080374800, 1006641168, 2080382992}"
AT,10,3,5001,5001,9999,True,set()
AT,10,4,5001,5001,9999,True,set()
AT,10,5,5001,5001,9999,True,set()
AT,10,6,5001,5001,9999,True,set()
AT,10,7,5001,5001,9999,True,set()
AT,10,8,5001,5001,9999,True,set()
AT,10,9,5001,5001,9999,True,set()
AT,10,10,5001,5001,9999,True,set()
AT,10,11,5001,5001,9999,True,set()
AT,10,12,5001,5001,9999,True,set()
AT,10,13,5001,5001,9999,True,set()
AT,10,14,5001,5001,9999,True,set()
AT,10,15,5001,5001,9999,True,set()
AT,11,2,5001,5002,3505019.0,True,"{2080383104, 2080907268, 2080374800, 1006641168, 2080382992}"
AT,11,3,5001,5001,9999,True,set()
AT,11,4,5001,5001,9999,True,set()
AT,11,5,5001,5001,9999,True,set()
AT,11,6,5001,5001,9999,True,set()
AT,11,7,5001,5001,9999,True,set()
AT,11,8,5001,5001,9999,True,set()
AT,11,9,5001,5001,9999,True,set()
AT,11,10,5001,5001,9999,True,set()
AT,11,11,5001,5001,9999,True,set()
AT,11,12,5001,5001,9999,True,set()
AT,11,13,5001,5001,9999,True,set()
AT,11,14,5001,5001,9999,True,set()
AT,11,15,5001,5001,9999,True,set()
AT,12,2,5001,5002,3549522.0,True,"{2080383104, 2080907268, 2080374800, 1006641168, 2080382992}"
AT,12,3,5001,5001,9999,True,set()
AT,12,4,5001,5001,9999,True,set()
AT,12,5,5001,5001,9999,True,set()
AT,12,6,5001,5001,9999,True,set()
AT,12,7,5001,5001,9999,True,set()
AT,12,8,5001,5001,9999,True,set()
AT,12,9,5001,5001,9999,True,set()
AT,12,10,5001,5001,9999,True,set()
AT,12,11,5001,5001,9999,True,set()
AT,12,12,5001,5001,9999,True,set()
AT,12,13,5001,5001,9999,True,set()
AT,12,14,5001,5001,9999,True,set()
AT,12,15,5001,5001,9999,True,set()
AT,13,2,5001,5002,3626768.0,True,"{2080383104, 2080907268, 2080374800, 1006641168, 2080382992}"
AT,13,3,5001,5001,9999,True,set()
AT,13,4,5001,5001,9999,True,set()
AT,13,5,5001,5001,9999,True,set()
AT,13,6,5001,5001,9999,True,set()
AT,13,7,5001,5001,9999,True,set()
AT,13,8,5001,5001,9999,True,set()
AT,13,9,5001,5001,9999,True,set()
AT,13,10,5001,5001,9999,True,set()
AT,13,11,5001,5001,9999,True,set()
AT,13,12,5001,5001,9999,True,set()
AT,13,13,5001,5001,9999,True,set()
AT,13,14,5001,5001,9999,True,set()
AT,13,15,5001,5001,9999,True,set()
AT,14,2,5001,5002,3595732.0,True,"{2080383104, 2080907268, 2080374800, 1006641168, 2080382992}"
AT,14,3,5001,5001,9999,True,set()
AT,14,4,5001,5001,9999,True,set()
AT,14,5,5001,5001,9999,True,set()
AT,14,6,5001,5001,9999,True,set()
AT,14,7,5001,5001,9999,True,set()
AT,14,8,5001,5001,9999,True,set()
AT,14,9,5001,5001,9999,True,set()
AT,14,10,5001,5001,9999,True,set()
AT,14,11,5001,5001,9999,True,set()
AT,14,12,5001,5001,9999,True,set()
AT,14,13,5001,5001,9999,True,set()
AT,14,14,5001,5001,9999,True,set()
AT,14,15,5001,5001,9999,True,set()
